	Basel-Stadt	Basel-Landschaft	Jura
2014	100.0000000	100.0000000	100.0000000
2015	101.796108431731	100.542244640605	99.7791519434629
2016	103.825045734242	101.8789407314	98.6219081272085
2017	105.779145185432	102.953341740227	97.9858657243816
2018	108.190587061367	104.148802017654	98.0918727915194
2019	109.924330616997	104.938209331652	98.2508833922262
2020	110.926326293032	105.7578814628	98.2685512367491
2021	111.046898386829	106.852459016393	98.1978798586572
2022	111.171628139032	107.447667087011	98.2332155477032
