Jahr	Basel-Stadt	Basel-Landschaft	Jura
2016	31.8930294884126	36.0725153924182	34.5666283946857	
2017	31.7397502703766	36.6716366015075	35.3658250697424	
2018	31.612855813042	37.2689375401687	35.9130516255973	
2019	31.4827600211185	37.8069607208056	36.7609435512264	
2020	31.2865544317704	38.2810111699001	37.051101734646	

