Ort	2008	2012	2015
Genferseeregion	1.78415011240352	1.53982784147816	1.66703374865647
Nordwestschweiz	6.57209231401793	7.1634547380111	8.01277028153831
Zürich	0.773963498792129	1.08005156852695	1.21382630693244
