Publikationsjahr	Indikator_Nr	jahr_num	jahr_char	Wert	Indikator_Label	Indikator_Name	Wohnviertel_id	Wohnviertel	Rang
2022	6	2021	2021	0.2938005391	Altersquotient	Altersquotient	1	Altstadt Grossbasel	9
2022	6	2021	2021	0.3570099256	Altersquotient	Altersquotient	2	Vorstädte	15
2022	6	2021	2021	0.3100964805	Altersquotient	Altersquotient	3	Am Ring	11
2022	6	2021	2021	0.3253054101	Altersquotient	Altersquotient	4	Breite	13
2022	6	2021	2021	0.4066091954	Altersquotient	Altersquotient	5	St. Alban	17
2022	6	2021	2021	0.2283232628	Altersquotient	Altersquotient	6	Gundeldingen	4
2022	6	2021	2021	0.4198104082	Altersquotient	Altersquotient	7	Bruderholz	18
2022	6	2021	2021	0.367211503	Altersquotient	Altersquotient	8	Bachletten	16
2022	6	2021	2021	0.3509729473	Altersquotient	Altersquotient	9	Gotthelf	14
2022	6	2021	2021	0.2460906085	Altersquotient	Altersquotient	10	Iselin	6
2022	6	2021	2021	0.2326462923	Altersquotient	Altersquotient	11	St. Johann	5
2022	6	2021	2021	0.2833031947	Altersquotient	Altersquotient	12	Altstadt Kleinbasel	8
2022	6	2021	2021	0.3055459869	Altersquotient	Altersquotient	13	Clara	10
2022	6	2021	2021	0.2803738318	Altersquotient	Altersquotient	14	Wettstein	7
2022	6	2021	2021	0.4209208245	Altersquotient	Altersquotient	15	Hirzbrunnen	19
2022	6	2021	2021	0.13024201	Altersquotient	Altersquotient	16	Rosental	1
2022	6	2021	2021	0.1958054767	Altersquotient	Altersquotient	17	Matthäus	2
2022	6	2021	2021	0.2243975904	Altersquotient	Altersquotient	18	Klybeck	3
2022	6	2021	2021	0.3190220632	Altersquotient	Altersquotient	19	Kleinhüningen	12
2022	6	2021	2021	0.4775223061	Altersquotient	Altersquotient	20	Riehen	21
2022	6	2021	2021	0.4359351988	Altersquotient	Altersquotient	30	Bettingen	20
2022	7	2021	2021	0.2972122302	Anteil&nbsp;Sesshafte	Anteilsesshafte	1	Altstadt Grossbasel	5
2022	7	2021	2021	0.2840585604	Anteil&nbsp;Sesshafte	Anteilsesshafte	2	Vorstädte	3
2022	7	2021	2021	0.2936726884	Anteil&nbsp;Sesshafte	Anteilsesshafte	3	Am Ring	4
2022	7	2021	2021	0.3426959955	Anteil&nbsp;Sesshafte	Anteilsesshafte	4	Breite	12
2022	7	2021	2021	0.3169161301	Anteil&nbsp;Sesshafte	Anteilsesshafte	5	St. Alban	10
2022	7	2021	2021	0.3137141047	Anteil&nbsp;Sesshafte	Anteilsesshafte	6	Gundeldingen	9
2022	7	2021	2021	0.4327788961	Anteil&nbsp;Sesshafte	Anteilsesshafte	7	Bruderholz	21
2022	7	2021	2021	0.4195150453	Anteil&nbsp;Sesshafte	Anteilsesshafte	8	Bachletten	19
2022	7	2021	2021	0.3714117474	Anteil&nbsp;Sesshafte	Anteilsesshafte	9	Gotthelf	15
2022	7	2021	2021	0.338302548	Anteil&nbsp;Sesshafte	Anteilsesshafte	10	Iselin	11
2022	7	2021	2021	0.3126440478	Anteil&nbsp;Sesshafte	Anteilsesshafte	11	St. Johann	8
2022	7	2021	2021	0.2799661161	Anteil&nbsp;Sesshafte	Anteilsesshafte	12	Altstadt Kleinbasel	2
2022	7	2021	2021	0.3122265715	Anteil&nbsp;Sesshafte	Anteilsesshafte	13	Clara	7
2022	7	2021	2021	0.3540038214	Anteil&nbsp;Sesshafte	Anteilsesshafte	14	Wettstein	14
2022	7	2021	2021	0.3975607147	Anteil&nbsp;Sesshafte	Anteilsesshafte	15	Hirzbrunnen	17
2022	7	2021	2021	0.1883714812	Anteil&nbsp;Sesshafte	Anteilsesshafte	16	Rosental	1
2022	7	2021	2021	0.3115022245	Anteil&nbsp;Sesshafte	Anteilsesshafte	17	Matthäus	6
2022	7	2021	2021	0.3455120829	Anteil&nbsp;Sesshafte	Anteilsesshafte	18	Klybeck	13
2022	7	2021	2021	0.3826846126	Anteil&nbsp;Sesshafte	Anteilsesshafte	19	Kleinhüningen	16
2022	7	2021	2021	0.4201115786	Anteil&nbsp;Sesshafte	Anteilsesshafte	20	Riehen	20
2022	7	2021	2021	0.4140435835	Anteil&nbsp;Sesshafte	Anteilsesshafte	30	Bettingen	18
2022	8	2021	2021	0.1444743935	Jugendquotient	Jugendquotient	1	Altstadt Grossbasel	2
2022	8	2021	2021	0.1684243176	Jugendquotient	Jugendquotient	2	Vorstädte	3
2022	8	2021	2021	0.2208180459	Jugendquotient	Jugendquotient	3	Am Ring	8
2022	8	2021	2021	0.2218150087	Jugendquotient	Jugendquotient	4	Breite	9
2022	8	2021	2021	0.311637931	Jugendquotient	Jugendquotient	5	St. Alban	15
2022	8	2021	2021	0.2024924471	Jugendquotient	Jugendquotient	6	Gundeldingen	5
2022	8	2021	2021	0.406268137	Jugendquotient	Jugendquotient	7	Bruderholz	21
2022	8	2021	2021	0.3154725329	Jugendquotient	Jugendquotient	8	Bachletten	16
2022	8	2021	2021	0.2610346464	Jugendquotient	Jugendquotient	9	Gotthelf	12
2022	8	2021	2021	0.2584219462	Jugendquotient	Jugendquotient	10	Iselin	11
2022	8	2021	2021	0.2569691226	Jugendquotient	Jugendquotient	11	St. Johann	10
2022	8	2021	2021	0.1398432791	Jugendquotient	Jugendquotient	12	Altstadt Kleinbasel	1
2022	8	2021	2021	0.1904925939	Jugendquotient	Jugendquotient	13	Clara	4
2022	8	2021	2021	0.2141744548	Jugendquotient	Jugendquotient	14	Wettstein	7
2022	8	2021	2021	0.379695627	Jugendquotient	Jugendquotient	15	Hirzbrunnen	18
2022	8	2021	2021	0.2741548125	Jugendquotient	Jugendquotient	16	Rosental	14
2022	8	2021	2021	0.2085355802	Jugendquotient	Jugendquotient	17	Matthäus	6
2022	8	2021	2021	0.2712994836	Jugendquotient	Jugendquotient	18	Klybeck	13
2022	8	2021	2021	0.3202146691	Jugendquotient	Jugendquotient	19	Kleinhüningen	17
2022	8	2021	2021	0.3989361702	Jugendquotient	Jugendquotient	20	Riehen	20
2022	8	2021	2021	0.3961708395	Jugendquotient	Jugendquotient	30	Bettingen	19
2022	9	2021	2021	1822.777120315581	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	1	Altstadt Grossbasel	1
2022	9	2021	2021	1899.307129798903	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	2	Vorstädte	3
2022	9	2021	2021	1921.043771043771	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	3	Am Ring	4
2022	9	2021	2021	1941.696240601503	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	4	Breite	15
2022	9	2021	2021	1939.887123745819	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	5	St. Alban	14
2022	9	2021	2021	1933.022980501392	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	6	Gundeldingen	8
2022	9	2021	2021	1949.545064377682	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	7	Bruderholz	18
2022	9	2021	2021	1934.53250897487	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	8	Bachletten	11
2022	9	2021	2021	1925.378461538461	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	9	Gotthelf	5
2022	9	2021	2021	1937.937284631288	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	10	Iselin	13
2022	9	2021	2021	1933.761811023622	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	11	St. Johann	10
2022	9	2021	2021	1881.597902097902	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	12	Altstadt Kleinbasel	2
2022	9	2021	2021	1929.541832669322	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	13	Clara	7
2022	9	2021	2021	1933.523272214386	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	14	Wettstein	9
2022	9	2021	2021	1942.689265536723	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	15	Hirzbrunnen	16
2022	9	2021	2021	1951.102564102564	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	16	Rosental	19
2022	9	2021	2021	1925.528745644599	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	17	Matthäus	6
2022	9	2021	2021	1937.290993071593	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	18	Klybeck	12
2022	9	2021	2021	1948.082352941176	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	19	Kleinhüningen	17
2022	9	2021	2021	1958.95951417004	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	20	Riehen	20
2022	9	2021	2021	1965.137931034482	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	30	Bettingen	21
2022	10	2021	2021	0.102564102564	Anteil Einfamilienhäuser	Anteileinfhaeuser	1	Altstadt Grossbasel	8
2022	10	2021	2021	0.07495429616	Anteil Einfamilienhäuser	Anteileinfhaeuser	2	Vorstädte	6
2022	10	2021	2021	0.194444444444	Anteil Einfamilienhäuser	Anteileinfhaeuser	3	Am Ring	12
2022	10	2021	2021	0.130827067669	Anteil Einfamilienhäuser	Anteileinfhaeuser	4	Breite	9
2022	10	2021	2021	0.335284280936	Anteil Einfamilienhäuser	Anteileinfhaeuser	5	St. Alban	15
2022	10	2021	2021	0.028551532033	Anteil Einfamilienhäuser	Anteileinfhaeuser	6	Gundeldingen	2
2022	10	2021	2021	0.728659990462	Anteil Einfamilienhäuser	Anteileinfhaeuser	7	Bruderholz	20
2022	10	2021	2021	0.557239728759	Anteil Einfamilienhäuser	Anteileinfhaeuser	8	Bachletten	17
2022	10	2021	2021	0.368205128205	Anteil Einfamilienhäuser	Anteileinfhaeuser	9	Gotthelf	16
2022	10	2021	2021	0.165403170227	Anteil Einfamilienhäuser	Anteileinfhaeuser	10	Iselin	11
2022	10	2021	2021	0.246719160104	Anteil Einfamilienhäuser	Anteileinfhaeuser	11	St. Johann	13
2022	10	2021	2021	0.097902097902	Anteil Einfamilienhäuser	Anteileinfhaeuser	12	Altstadt Kleinbasel	7
2022	10	2021	2021	0.019920318725	Anteil Einfamilienhäuser	Anteileinfhaeuser	13	Clara	1
2022	10	2021	2021	0.332863187588	Anteil Einfamilienhäuser	Anteileinfhaeuser	14	Wettstein	14
2022	10	2021	2021	0.692404268675	Anteil Einfamilienhäuser	Anteileinfhaeuser	15	Hirzbrunnen	19
2022	10	2021	2021	0.067307692307	Anteil Einfamilienhäuser	Anteileinfhaeuser	16	Rosental	3
2022	10	2021	2021	0.067944250871	Anteil Einfamilienhäuser	Anteileinfhaeuser	17	Matthäus	4
2022	10	2021	2021	0.071593533487	Anteil Einfamilienhäuser	Anteileinfhaeuser	18	Klybeck	5
2022	10	2021	2021	0.15294117647	Anteil Einfamilienhäuser	Anteileinfhaeuser	19	Kleinhüningen	10
2022	10	2021	2021	0.656823053107	Anteil Einfamilienhäuser	Anteileinfhaeuser	20	Riehen	18
2022	10	2021	2021	0.783699059561	Anteil Einfamilienhäuser	Anteileinfhaeuser	30	Bettingen	21
2022	11	2021	2021	0.067	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	1	Altstadt Grossbasel	1
2022	11	2021	2021	0.196	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	2	Vorstädte	8
2022	11	2021	2021	0.246	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	3	Am Ring	10
2022	11	2021	2021	0.362	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	4	Breite	15
2022	11	2021	2021	0.324	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	5	St. Alban	13
2022	11	2021	2021	0.178	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	6	Gundeldingen	7
2022	11	2021	2021	0.711	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	7	Bruderholz	19
2022	11	2021	2021	0.421	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	8	Bachletten	17
2022	11	2021	2021	0.324	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	9	Gotthelf	14
2022	11	2021	2021	0.365	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	10	Iselin	16
2022	11	2021	2021	0.287	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	11	St. Johann	12
2022	11	2021	2021	0.08	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	12	Altstadt Kleinbasel	2
2022	11	2021	2021	0.161	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	13	Clara	5
2022	11	2021	2021	0.282	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	14	Wettstein	11
2022	11	2021	2021	0.598	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	15	Hirzbrunnen	18
2022	11	2021	2021	0.157	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	16	Rosental	4
2022	11	2021	2021	0.171	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	17	Matthäus	6
2022	11	2021	2021	0.124	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	18	Klybeck	3
2022	11	2021	2021	0.225	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	19	Kleinhüningen	9
2022	11	2021	2021	0.792	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	20	Riehen	20
2022	11	2021	2021	0.902	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	30	Bettingen	21
2022	12	2021	2021	87.574062	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	1	Altstadt Grossbasel	16
2022	12	2021	2021	82.364532	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	2	Vorstädte	14
2022	12	2021	2021	81.898351	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	3	Am Ring	13
2022	12	2021	2021	70.289537	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	4	Breite	7
2022	12	2021	2021	90.787373	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	5	St. Alban	17
2022	12	2021	2021	70.142191	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	6	Gundeldingen	6
2022	12	2021	2021	109.416592	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	7	Bruderholz	20
2022	12	2021	2021	92.607904	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	8	Bachletten	18
2022	12	2021	2021	74.358962	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	9	Gotthelf	11
2022	12	2021	2021	68.689253	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	10	Iselin	4
2022	12	2021	2021	72.069619	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	11	St. Johann	10
2022	12	2021	2021	70.800242	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	12	Altstadt Kleinbasel	9
2022	12	2021	2021	66.476753	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	13	Clara	2
2022	12	2021	2021	82.938168	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	14	Wettstein	15
2022	12	2021	2021	81.69519	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	15	Hirzbrunnen	12
2022	12	2021	2021	70.538499	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	16	Rosental	8
2022	12	2021	2021	67.359025	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	17	Matthäus	3
2022	12	2021	2021	65.233176	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	18	Klybeck	1
2022	12	2021	2021	69.783132	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	19	Kleinhüningen	5
2022	12	2021	2021	102.556069	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	20	Riehen	19
2022	12	2021	2021	121.346441	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	30	Bettingen	21
2022	13	2021	2021	53.23327	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	1	Altstadt Grossbasel	21
2022	13	2021	2021	50.609808	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	2	Vorstädte	19
2022	13	2021	2021	45.038361	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	3	Am Ring	13
2022	13	2021	2021	39.268261	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	4	Breite	9
2022	13	2021	2021	47.712836	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	5	St. Alban	17
2022	13	2021	2021	39.333333	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	6	Gundeldingen	10
2022	13	2021	2021	48.437175	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	7	Bruderholz	18
2022	13	2021	2021	46.279114	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	8	Bachletten	15
2022	13	2021	2021	41.908723	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	9	Gotthelf	11
2022	13	2021	2021	37.379916	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	10	Iselin	6
2022	13	2021	2021	36.873281	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	11	St. Johann	5
2022	13	2021	2021	44.343848	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	12	Altstadt Kleinbasel	12
2022	13	2021	2021	37.607867	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	13	Clara	7
2022	13	2021	2021	45.806859	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	14	Wettstein	14
2022	13	2021	2021	39.005769	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	15	Hirzbrunnen	8
