Publikationsjahr	Indikator_Nr	jahr_num	jahr_char	Wert	Indikator_Label	Indikator_Name	Wohnviertel_id	Wohnviertel	Rang
2023	4	2022	2022	0.2893418356	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	4	Breite	15
2023	4	2022	2022	0.2334850017	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	5	St. Alban	8
2023	4	2022	2022	0.2932595846	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	6	Gundeldingen	16
2023	4	2022	2022	0.1439181916	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	7	Bruderholz	2
2023	4	2022	2022	0.213518682	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	8	Bachletten	6
2023	4	2022	2022	0.2940834424	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	9	Gotthelf	17
2023	4	2022	2022	0.278339959	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	10	Iselin	14
2023	4	2022	2022	0.2407185629	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	11	St. Johann	9
2023	4	2022	2022	0.3752798925	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	12	Altstadt Kleinbasel	21
2023	4	2022	2022	0.3029721956	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	13	Clara	18
2023	4	2022	2022	0.2676333691	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	14	Wettstein	11
2023	4	2022	2022	0.1878234064	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	15	Hirzbrunnen	4
2023	4	2022	2022	0.2207117153	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	16	Rosental	7
2023	4	2022	2022	0.2699183701	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	17	Matthäus	12
2023	4	2022	2022	0.2478005865	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	18	Klybeck	10
2023	4	2022	2022	0.2020958084	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	19	Kleinhüningen	5
2023	4	2022	2022	0.1658958744	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	20	Riehen	3
2023	4	2022	2022	0.1176948052	Anteil&nbsp;Personen&nbsp;in Einpersonen-haushalten	Anteileinpersonenhh	30	Bettingen	1
2023	5	2022	2022	0.4737	Gymnasialquote	Gymnasialquote	1	Altstadt Grossbasel	18
2023	5	2022	2022	0.4667	Gymnasialquote	Gymnasialquote	2	Vorstädte	13
2023	5	2022	2022	0.541	Gymnasialquote	Gymnasialquote	3	Am Ring	15
2023	5	2022	2022	0.3238	Gymnasialquote	Gymnasialquote	4	Breite	5
2023	5	2022	2022	0.4785	Gymnasialquote	Gymnasialquote	5	St. Alban	14
2023	5	2022	2022	0.2639	Gymnasialquote	Gymnasialquote	6	Gundeldingen	3
2023	5	2022	2022	0.5818	Gymnasialquote	Gymnasialquote	7	Bruderholz	21
2023	5	2022	2022	0.5277	Gymnasialquote	Gymnasialquote	8	Bachletten	20
2023	5	2022	2022	0.4324	Gymnasialquote	Gymnasialquote	9	Gotthelf	17
2023	5	2022	2022	0.2191	Gymnasialquote	Gymnasialquote	10	Iselin	6
2023	5	2022	2022	0.3376	Gymnasialquote	Gymnasialquote	11	St. Johann	10
2023	5	2022	2022	0.2778	Gymnasialquote	Gymnasialquote	12	Altstadt Kleinbasel	8
2023	5	2022	2022	0.1556	Gymnasialquote	Gymnasialquote	13	Clara	4
2023	5	2022	2022	0.4921	Gymnasialquote	Gymnasialquote	14	Wettstein	19
2023	5	2022	2022	0.3237	Gymnasialquote	Gymnasialquote	15	Hirzbrunnen	11
2023	5	2022	2022	0.2901	Gymnasialquote	Gymnasialquote	16	Rosental	9
2023	5	2022	2022	0.2816	Gymnasialquote	Gymnasialquote	17	Matthäus	7
2023	5	2022	2022	0.1148	Gymnasialquote	Gymnasialquote	18	Klybeck	1
2023	5	2022	2022	0.1923	Gymnasialquote	Gymnasialquote	19	Kleinhüningen	2
2023	5	2022	2022	0.4646	Gymnasialquote	Gymnasialquote	20	Riehen	16
2023	5	2022	2022	0.4667	Gymnasialquote	Gymnasialquote	30	Bettingen	12
2023	6	2022	2022	0.2937763713	Altersquotient	Altersquotient	1	Altstadt Grossbasel	9
2023	6	2022	2022	0.347480916	Altersquotient	Altersquotient	2	Vorstädte	14
2023	6	2022	2022	0.3063715627	Altersquotient	Altersquotient	3	Am Ring	12
2023	6	2022	2022	0.3167259786	Altersquotient	Altersquotient	4	Breite	13
2023	6	2022	2022	0.3959722222	Altersquotient	Altersquotient	5	St. Alban	17
2023	6	2022	2022	0.2310488451	Altersquotient	Altersquotient	6	Gundeldingen	4
2023	6	2022	2022	0.4089340491	Altersquotient	Altersquotient	7	Bruderholz	18
2023	6	2022	2022	0.3652979164	Altersquotient	Altersquotient	8	Bachletten	16
2023	6	2022	2022	0.3549953747	Altersquotient	Altersquotient	9	Gotthelf	15
2023	6	2022	2022	0.2464307883	Altersquotient	Altersquotient	10	Iselin	6
2023	6	2022	2022	0.2314164415	Altersquotient	Altersquotient	11	St. Johann	5
2023	6	2022	2022	0.285046729	Altersquotient	Altersquotient	12	Altstadt Kleinbasel	8
2023	6	2022	2022	0.3001675042	Altersquotient	Altersquotient	13	Clara	10
2023	6	2022	2022	0.2808521694	Altersquotient	Altersquotient	14	Wettstein	7
2023	6	2022	2022	0.4168289832	Altersquotient	Altersquotient	15	Hirzbrunnen	19
2023	6	2022	2022	0.1322693084	Altersquotient	Altersquotient	16	Rosental	1
2023	6	2022	2022	0.1978492664	Altersquotient	Altersquotient	17	Matthäus	2
2023	6	2022	2022	0.2185977547	Altersquotient	Altersquotient	18	Klybeck	3
2023	6	2022	2022	0.3051237766	Altersquotient	Altersquotient	19	Kleinhüningen	11
2023	6	2022	2022	0.4749155405	Altersquotient	Altersquotient	20	Riehen	21
2023	6	2022	2022	0.4279835391	Altersquotient	Altersquotient	30	Bettingen	20
2023	7	2022	2022	0.3005679336	Anteil&nbsp;Sesshafte	Anteilsesshafte	1	Altstadt Grossbasel	6
2023	7	2022	2022	0.2739182215	Anteil&nbsp;Sesshafte	Anteilsesshafte	2	Vorstädte	2
2023	7	2022	2022	0.292935498	Anteil&nbsp;Sesshafte	Anteilsesshafte	3	Am Ring	4
2023	7	2022	2022	0.3315265487	Anteil&nbsp;Sesshafte	Anteilsesshafte	4	Breite	12
2023	7	2022	2022	0.3034600113	Anteil&nbsp;Sesshafte	Anteilsesshafte	5	St. Alban	7
2023	7	2022	2022	0.3114002739	Anteil&nbsp;Sesshafte	Anteilsesshafte	6	Gundeldingen	10
2023	7	2022	2022	0.4314967279	Anteil&nbsp;Sesshafte	Anteilsesshafte	7	Bruderholz	21
2023	7	2022	2022	0.4117944641	Anteil&nbsp;Sesshafte	Anteilsesshafte	8	Bachletten	20
2023	7	2022	2022	0.3554987212	Anteil&nbsp;Sesshafte	Anteilsesshafte	9	Gotthelf	15
2023	7	2022	2022	0.3338441589	Anteil&nbsp;Sesshafte	Anteilsesshafte	10	Iselin	13
2023	7	2022	2022	0.3059931955	Anteil&nbsp;Sesshafte	Anteilsesshafte	11	St. Johann	8
2023	7	2022	2022	0.28	Anteil&nbsp;Sesshafte	Anteilsesshafte	12	Altstadt Kleinbasel	3
2023	7	2022	2022	0.2937865826	Anteil&nbsp;Sesshafte	Anteilsesshafte	13	Clara	5
2023	7	2022	2022	0.349628606	Anteil&nbsp;Sesshafte	Anteilsesshafte	14	Wettstein	14
2023	7	2022	2022	0.3985923119	Anteil&nbsp;Sesshafte	Anteilsesshafte	15	Hirzbrunnen	17
2023	7	2022	2022	0.1917185877	Anteil&nbsp;Sesshafte	Anteilsesshafte	16	Rosental	1
2023	7	2022	2022	0.3079833029	Anteil&nbsp;Sesshafte	Anteilsesshafte	17	Matthäus	9
2023	7	2022	2022	0.3254387216	Anteil&nbsp;Sesshafte	Anteilsesshafte	18	Klybeck	11
2023	7	2022	2022	0.3684210526	Anteil&nbsp;Sesshafte	Anteilsesshafte	19	Kleinhüningen	16
2023	7	2022	2022	0.4114976627	Anteil&nbsp;Sesshafte	Anteilsesshafte	20	Riehen	19
2023	7	2022	2022	0.404870624	Anteil&nbsp;Sesshafte	Anteilsesshafte	30	Bettingen	18
2023	8	2022	2022	0.151371308	Jugendquotient	Jugendquotient	1	Altstadt Grossbasel	2
2023	8	2022	2022	0.1908396947	Jugendquotient	Jugendquotient	2	Vorstädte	4
2023	8	2022	2022	0.225620389	Jugendquotient	Jugendquotient	3	Am Ring	9
2023	8	2022	2022	0.2152177597	Jugendquotient	Jugendquotient	4	Breite	7
2023	8	2022	2022	0.3180555556	Jugendquotient	Jugendquotient	5	St. Alban	16
2023	8	2022	2022	0.2064369557	Jugendquotient	Jugendquotient	6	Gundeldingen	6
2023	8	2022	2022	0.4074003067	Jugendquotient	Jugendquotient	7	Bruderholz	21
2023	8	2022	2022	0.3207018399	Jugendquotient	Jugendquotient	8	Bachletten	17
2023	8	2022	2022	0.2726641998	Jugendquotient	Jugendquotient	9	Gotthelf	13
2023	8	2022	2022	0.258047353	Jugendquotient	Jugendquotient	10	Iselin	10
2023	8	2022	2022	0.2598996526	Jugendquotient	Jugendquotient	11	St. Johann	11
2023	8	2022	2022	0.1314252336	Jugendquotient	Jugendquotient	12	Altstadt Kleinbasel	1
2023	8	2022	2022	0.1879396985	Jugendquotient	Jugendquotient	13	Clara	3
2023	8	2022	2022	0.2231748506	Jugendquotient	Jugendquotient	14	Wettstein	8
2023	8	2022	2022	0.3819633814	Jugendquotient	Jugendquotient	15	Hirzbrunnen	19
2023	8	2022	2022	0.2810493487	Jugendquotient	Jugendquotient	16	Rosental	14
2023	8	2022	2022	0.2039551627	Jugendquotient	Jugendquotient	17	Matthäus	5
2023	8	2022	2022	0.2660453294	Jugendquotient	Jugendquotient	18	Klybeck	12
2023	8	2022	2022	0.3028209557	Jugendquotient	Jugendquotient	19	Kleinhüningen	15
2023	8	2022	2022	0.4048141892	Jugendquotient	Jugendquotient	20	Riehen	20
2023	8	2022	2022	0.3799725652	Jugendquotient	Jugendquotient	30	Bettingen	18
2023	9	2022	2022	1822.147637795275	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	1	Altstadt Grossbasel	1
2023	9	2022	2022	1899.4	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	2	Vorstädte	3
2023	9	2022	2022	1921.079764903442	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	3	Am Ring	4
2023	9	2022	2022	1942.208083832335	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	4	Breite	15
2023	9	2022	2022	1940.573688592839	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	5	St. Alban	14
2023	9	2022	2022	1933.007654836464	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	6	Gundeldingen	8
2023	9	2022	2022	1949.642652671755	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	7	Bruderholz	18
2023	9	2022	2022	1934.637051792828	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	8	Bachletten	11
2023	9	2022	2022	1925.939795918367	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	9	Gotthelf	6
2023	9	2022	2022	1938.240358126721	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	10	Iselin	13
2023	9	2022	2022	1934.437051532941	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	11	St. Johann	10
2023	9	2022	2022	1881.56993006993	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	12	Altstadt Kleinbasel	2
2023	9	2022	2022	1929.541832669322	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	13	Clara	7
2023	9	2022	2022	1933.523272214386	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	14	Wettstein	9
2023	9	2022	2022	1942.72789968652	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	15	Hirzbrunnen	16
2023	9	2022	2022	1952.484076433121	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	16	Rosental	19
2023	9	2022	2022	1925.566086956521	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	17	Matthäus	5
2023	9	2022	2022	1938.123853211009	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	18	Klybeck	12
2023	9	2022	2022	1948.082352941176	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	19	Kleinhüningen	17
2023	9	2022	2022	1959.790044821891	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	20	Riehen	20
2023	9	2022	2022	1965.667701863354	Baujahr&nbsp;Wohngebäude	Baujahrwohngebaeude	30	Bettingen	21
2023	10	2022	2022	0.104330708661	Anteil Einfamilienhäuser	Anteileinfhaeuser	1	Altstadt Grossbasel	8
2023	10	2022	2022	0.073394495412	Anteil Einfamilienhäuser	Anteileinfhaeuser	2	Vorstädte	6
2023	10	2022	2022	0.193115029387	Anteil Einfamilienhäuser	Anteileinfhaeuser	3	Am Ring	12
2023	10	2022	2022	0.130239520958	Anteil Einfamilienhäuser	Anteileinfhaeuser	4	Breite	9
2023	10	2022	2022	0.333888426311	Anteil Einfamilienhäuser	Anteileinfhaeuser	5	St. Alban	15
2023	10	2022	2022	0.028531663187	Anteil Einfamilienhäuser	Anteileinfhaeuser	6	Gundeldingen	2
2023	10	2022	2022	0.727099236641	Anteil Einfamilienhäuser	Anteileinfhaeuser	7	Bruderholz	20
2023	10	2022	2022	0.557370517928	Anteil Einfamilienhäuser	Anteileinfhaeuser	8	Bachletten	17
2023	10	2022	2022	0.364285714285	Anteil Einfamilienhäuser	Anteileinfhaeuser	9	Gotthelf	16
2023	10	2022	2022	0.165289256198	Anteil Einfamilienhäuser	Anteileinfhaeuser	10	Iselin	11
2023	10	2022	2022	0.245270711024	Anteil Einfamilienhäuser	Anteileinfhaeuser	11	St. Johann	13
2023	10	2022	2022	0.097902097902	Anteil Einfamilienhäuser	Anteileinfhaeuser	12	Altstadt Kleinbasel	7
2023	10	2022	2022	0.019920318725	Anteil Einfamilienhäuser	Anteileinfhaeuser	13	Clara	1
2023	10	2022	2022	0.332863187588	Anteil Einfamilienhäuser	Anteileinfhaeuser	14	Wettstein	14
2023	10	2022	2022	0.691536050156	Anteil Einfamilienhäuser	Anteileinfhaeuser	15	Hirzbrunnen	19
2023	10	2022	2022	0.063694267515	Anteil Einfamilienhäuser	Anteileinfhaeuser	16	Rosental	3
2023	10	2022	2022	0.068695652173	Anteil Einfamilienhäuser	Anteileinfhaeuser	17	Matthäus	4
2023	10	2022	2022	0.071100917431	Anteil Einfamilienhäuser	Anteileinfhaeuser	18	Klybeck	5
2023	10	2022	2022	0.15294117647	Anteil Einfamilienhäuser	Anteileinfhaeuser	19	Kleinhüningen	10
2023	10	2022	2022	0.65534324133	Anteil Einfamilienhäuser	Anteileinfhaeuser	20	Riehen	18
2023	10	2022	2022	0.776397515527	Anteil Einfamilienhäuser	Anteileinfhaeuser	30	Bettingen	21
2023	11	2022	2022	0.067	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	1	Altstadt Grossbasel	1
2023	11	2022	2022	0.197	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	2	Vorstädte	8
2023	11	2022	2022	0.246	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	3	Am Ring	10
2023	11	2022	2022	0.361	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	4	Breite	15
2023	11	2022	2022	0.317	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	5	St. Alban	13
2023	11	2022	2022	0.178	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	6	Gundeldingen	7
2023	11	2022	2022	0.71	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	7	Bruderholz	19
2023	11	2022	2022	0.421	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	8	Bachletten	17
2023	11	2022	2022	0.327	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	9	Gotthelf	14
2023	11	2022	2022	0.365	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	10	Iselin	16
2023	11	2022	2022	0.287	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	11	St. Johann	12
2023	11	2022	2022	0.079	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	12	Altstadt Kleinbasel	2
2023	11	2022	2022	0.161	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	13	Clara	5
2023	11	2022	2022	0.282	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	14	Wettstein	11
2023	11	2022	2022	0.598	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	15	Hirzbrunnen	18
2023	11	2022	2022	0.156	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	16	Rosental	4
2023	11	2022	2022	0.171	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	17	Matthäus	6
2023	11	2022	2022	0.125	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	18	Klybeck	3
2023	11	2022	2022	0.225	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	19	Kleinhüningen	9
2023	11	2022	2022	0.792	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	20	Riehen	20
2023	11	2022	2022	0.9	Anteil&nbsp;Grünfläche	Gruenflaechenanteil	30	Bettingen	21
2023	12	2022	2022	87.866917	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	1	Altstadt Grossbasel	16
2023	12	2022	2022	82.334487	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	2	Vorstädte	14
2023	12	2022	2022	81.812376	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	3	Am Ring	13
2023	12	2022	2022	70.779978	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	4	Breite	8
2023	12	2022	2022	90.830332	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	5	St. Alban	17
2023	12	2022	2022	70.196171	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	6	Gundeldingen	6
2023	12	2022	2022	109.315836	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	7	Bruderholz	20
2023	12	2022	2022	92.548627	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	8	Bachletten	18
2023	12	2022	2022	74.542309	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	9	Gotthelf	11
2023	12	2022	2022	68.852039	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	10	Iselin	5
2023	12	2022	2022	72.060166	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	11	St. Johann	10
2023	12	2022	2022	70.83144	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	12	Altstadt Kleinbasel	9
2023	12	2022	2022	66.596731	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	13	Clara	3
2023	12	2022	2022	82.927132	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	14	Wettstein	15
2023	12	2022	2022	81.650602	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	15	Hirzbrunnen	12
2023	12	2022	2022	70.286506	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	16	Rosental	7
2023	12	2022	2022	67.168456	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	17	Matthäus	4
2023	12	2022	2022	65.04818	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	18	Klybeck	1
2023	12	2022	2022	66.203236	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	19	Kleinhüningen	2
2023	12	2022	2022	102.449166	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	20	Riehen	19
2023	12	2022	2022	119.873665	Fläche&nbsp;pro&nbsp;Wohnung	Flaecheprowohnung	30	Bettingen	21
2023	13	2022	2022	52.6	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	1	Altstadt Grossbasel	21
2023	13	2022	2022	50.058836	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	2	Vorstädte	19
2023	13	2022	2022	45.033416	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	3	Am Ring	13
2023	13	2022	2022	39.747979	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	4	Breite	10
2023	13	2022	2022	47.010868	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	5	St. Alban	16
2023	13	2022	2022	39.30123	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	6	Gundeldingen	9
2023	13	2022	2022	48.274273	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	7	Bruderholz	18
2023	13	2022	2022	45.936084	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	8	Bachletten	15
2023	13	2022	2022	41.551969	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	9	Gotthelf	11
2023	13	2022	2022	37.311167	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	10	Iselin	6
2023	13	2022	2022	36.878279	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	11	St. Johann	5
2023	13	2022	2022	44.584415	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	12	Altstadt Kleinbasel	12
2023	13	2022	2022	37.86673	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	13	Clara	7
2023	13	2022	2022	45.386322	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	14	Wettstein	14
2023	13	2022	2022	39.106132	Wohnfläche&nbsp;pro&nbsp;Kopf	Wohnflaecheprokopf	15	Hirzbrunnen	8
